Video ID,Metrics Date,Views,Watch Time Minutes,Subscriber Net Change,Comments,Likes,Shares,Thumbnail Impressions,Video level thumbnail impressions CTR (percentage)
vid_0011,02/03/2026,"1,997",55155.03,4,2,16,1,28328,0.032194
vid_0011,03/03/2026,"2,601",62332.62,4,2,15,3,33135,0.033016
vid_0011,04/03/2026,"2,608",63389.52,6,0,14,2,31746,0.033894
vid_0011,05/03/2026,"2,613",68385.07,7,1,14,4,33403,0.031315
vid_0011,06/03/2026,"2,811",71494.15,7,0,10,1,35936,0.03036
vid_0011,07/03/2026,"3,131",73297.18,5,0,16,1,36178,0.031787
vid_0011,08/03/2026,"2,658",58281.35,7,1,21,2,31477,0.030054
vid_0011,09/03/2026,"2,548",58616.83,4,0,15,1,28656,0.031582
vid_0011,10/03/2026,"1,888",50072,5,0,14,0,22210,0.031607
vid_0011,11/03/2026,"1,556",41768.93,1,0,9,3,18936,0.030313
vid_0011,12/03/2026,"1,524",52490.99,1,4,13,0,19437,0.030252
vid_0011,13/03/2026,"1,663",48238.59,3,0,16,1,22324,0.029789
vid_0011,14/03/2026,"1,742",50266.31,4,4,8,4,22668,0.032645
vid_0011,15/03/2026,"1,775",54622.31,3,0,12,2,22099,0.035522
vid_0011,16/03/2026,"1,691",53087,3,0,10,1,21401,0.032662
vid_0011,17/03/2026,"1,819",62010.98,2,1,15,1,22362,0.032242
vid_0011,18/03/2026,"2,149",66565.42,2,0,18,3,24165,0.035175
vid_0011,19/03/2026,"2,448",61878.22,3,0,14,1,27297,0.032458
vid_0011,20/03/2026,"2,510",55692.73,3,0,18,1,27226,0.033424
vid_0011,21/03/2026,"2,325",57965.14,4,0,6,2,24713,0.032898
vid_0011,22/03/2026,"2,515",58279.26,6,0,10,1,27024,0.031861
vid_0011,23/03/2026,"1,709",44841.28,5,0,11,0,21113,0.030218
vid_0011,24/03/2026,"1,849",43412.39,2,0,6,1,21049,0.033921
vid_0011,25/03/2026,"1,907",52373.19,2,1,12,1,19955,0.037334
vid_0011,26/03/2026,"2,841",73428.06,6,0,10,2,27592,0.040954
vid_0011,27/03/2026,"2,869",62029.42,8,1,10,4,28183,0.037753
vid_0011,28/03/2026,"2,865",66250.25,3,0,10,3,29662,0.037253
vid_0011,29/03/2026,"3,307",76538.09,4,0,12,3,34733,0.035327
vid_0011,30/03/2026,"2,835",61808.23,3,1,13,0,31045,0.034595
vid_0011,31/03/2026,"2,476",60296.35,4,1,17,3,26931,0.035238
vid_0012,01/01/2026,34,177.93,0,0,0,0,791,0.025284
vid_0012,02/01/2026,32,182.33,0,0,1,0,661,0.034796
vid_0012,03/01/2026,29,172.81,0,0,1,0,576,0.022569
vid_0012,04/01/2026,33,160.75,0,0,1,0,657,0.027397
vid_0012,05/01/2026,29,393.73,0,0,1,0,623,0.022472
vid_0012,06/01/2026,35,244.03,0,0,1,0,658,0.027356
vid_0012,07/01/2026,12,32.36,0,0,0,0,333,0.018018
vid_0012,08/01/2026,14,6.19,0,0,0,0,262,0.015267
vid_0012,09/01/2026,8,22.21,0,0,0,0,255,0.007843
vid_0012,10/01/2026,16,87.93,0,0,0,0,251,0.035857
vid_0012,11/01/2026,22,254.42,0,0,0,0,311,0.038585
vid_0012,12/01/2026,15,28.13,0,0,0,0,222,0.054054
vid_0012,13/01/2026,14,63.08,0,0,0,0,231,0.025974
vid_0012,14/01/2026,24,438.01,0,0,0,0,349,0.028653
vid_0012,15/01/2026,21,154.24,0,0,0,1,435,0.02069
vid_0012,16/01/2026,9,87.1,0,1,0,0,289,0.010381
vid_0012,17/01/2026,8,64.65,0,0,0,0,180,0.016667
vid_0012,18/01/2026,20,148.47,0,0,0,0,217,0.041475
vid_0012,19/01/2026,13,177.68,0,0,0,0,204,0.039216
vid_0012,20/01/2026,8,78.16,0,0,0,0,162,0.030864
vid_0012,21/01/2026,6,5.92,0,0,0,0,167,0.011976
vid_0012,22/01/2026,12,64.63,0,0,0,0,163,0.042945
vid_0012,23/01/2026,6,162.78,0,0,0,0,153,0.013072
vid_0012,24/01/2026,4,26.16,0,0,0,0,148,0.02027
vid_0012,25/01/2026,22,94.77,0,0,0,0,298,0.053691
vid_0012,26/01/2026,10,52.22,0,0,0,0,183,0.043716
vid_0012,27/01/2026,10,37.51,0,0,0,0,130,0.046154
vid_0012,28/01/2026,19,52.43,0,0,0,0,136,0.036765
vid_0012,30/01/2026,7,61.18,0,0,0,0,139,0.014388
vid_0012,31/01/2026,11,88.78,0,0,1,0,144,0.055556
vid_0012,01/02/2026,12,30.5,0,0,0,0,152,0.032895
vid_0012,02/02/2026,4,4.2,0,0,0,0,124,0.008065
vid_0012,03/02/2026,6,24.71,0,0,0,0,96,0.052083
vid_0012,04/02/2026,9,18.78,0,0,1,0,105,0.057143
vid_0012,05/02/2026,8,15.17,0,0,-1,0,98,0.061224
vid_0012,06/02/2026,11,51.35,0,0,0,0,121,0.049587
vid_0012,07/02/2026,25,138.33,0,0,0,0,145,0.082759
vid_0012,08/02/2026,6,19.53,0,0,0,0,106,0.037736
vid_0012,09/02/2026,4,11.32,0,0,0,0,88,0.045455
vid_0012,10/02/2026,1,2.23,0,0,0,0,70,0
vid_0012,11/02/2026,4,8.25,0,0,0,0,76,0.013158
vid_0012,12/02/2026,1,0.01,0,0,0,0,75,0
vid_0012,14/02/2026,6,22.57,0,0,0,0,109,0.036697
vid_0012,15/02/2026,2,3.9,0,0,0,0,108,0.009259
vid_0012,16/02/2026,2,7.25,0,0,0,0,91,0
vid_0012,17/02/2026,2,1.78,0,0,0,0,84,0.011905
vid_0012,18/02/2026,3,3.3,0,0,0,0,82,0.02439
vid_0012,19/02/2026,1,0.72,0,0,0,0,70,0
vid_0012,20/02/2026,4,2.7,0,0,0,0,60,0.05
vid_0012,21/02/2026,4,5.31,0,0,0,0,73,0
vid_0012,22/02/2026,1,0.09,0,0,0,0,66,0
vid_0012,23/02/2026,3,24.96,0,0,0,0,68,0
vid_0012,24/02/2026,4,19.86,0,0,0,0,51,0.039216
vid_0012,25/02/2026,0,0,0,0,0,0,60,0
vid_0012,26/02/2026,1,1.22,0,0,0,0,65,0.015385
vid_0012,27/02/2026,4,0.69,0,0,0,0,75,0.013333
vid_0012,28/02/2026,2,0.47,0,0,0,0,69,0
vid_0012,01/03/2026,4,21.05,0,0,0,0,57,0.035088
vid_0012,02/03/2026,1,9.61,0,0,0,0,73,0.013699
vid_0012,04/03/2026,2,1.88,0,0,0,0,77,0.012987
vid_0012,05/03/2026,0,0,0,0,0,0,53,0
vid_0012,06/03/2026,2,2.21,0,0,0,0,82,0.02439
vid_0012,07/03/2026,1,0.18,0,0,0,0,85,0.011765
vid_0012,08/03/2026,3,24.97,0,0,0,0,76,0.013158
vid_0012,09/03/2026,2,0.16,0,0,0,0,89,0.011236
vid_0012,10/03/2026,7,2.14,0,0,0,0,83,0.024096
vid_0012,11/03/2026,1,0.06,0,0,0,0,76,0
vid_0012,13/03/2026,1,4.15,0,0,0,0,70,0
vid_0012,15/03/2026,4,43.98,0,0,0,0,50,0.08
vid_0012,16/03/2026,3,0.72,0,0,0,0,40,0.05
vid_0012,17/03/2026,1,1.32,0,0,0,0,28,0
vid_0012,19/03/2026,3,6.98,0,0,0,0,70,0.014286
vid_0012,20/03/2026,1,0.71,0,0,0,0,40,0.025
vid_0012,21/03/2026,2,0.16,0,0,0,0,34,0.029412
vid_0012,22/03/2026,1,0.53,0,0,0,0,44,0.022727
vid_0012,23/03/2026,1,19.87,0,0,0,0,43,0.023256
vid_0012,24/03/2026,1,0.25,0,0,0,0,51,0
vid_0012,25/03/2026,2,0.28,0,0,0,0,49,0.020408
vid_0012,26/03/2026,1,3.71,0,0,0,0,60,0.016667
vid_0012,27/03/2026,3,2.79,0,0,0,0,47,0.021277
vid_0012,28/03/2026,1,0.19,0,0,0,0,60,0.016667
vid_0012,29/03/2026,2,0.44,0,0,0,0,58,0.034483
vid_0012,30/03/2026,2,5.05,0,0,0,0,47,0.021277
vid_0013,27/02/2026,34,356.26,0,0,1,0,982,0.021385
vid_0013,28/02/2026,557,7148.15,0,0,11,1,9288,0.050926
vid_0013,01/03/2026,375,5042.19,1,2,3,0,7026,0.043126
vid_0013,02/03/2026,312,4639.27,1,1,5,2,5393,0.047469
vid_0013,03/03/2026,76,931.93,0,1,0,1,2121,0.027817
vid_0013,04/03/2026,38,465.71,0,0,1,0,1066,0.018762
vid_0013,05/03/2026,36,521.5,0,1,0,0,760,0.030263
vid_0013,06/03/2026,24,509.74,1,0,0,0,650,0.021538
vid_0013,07/03/2026,25,431.5,0,0,0,0,633,0.020537
vid_0013,08/03/2026,10,55.85,0,0,0,0,72,0.027778
vid_0013,09/03/2026,9,22.32,0,0,0,0,89,0
vid_0013,10/03/2026,9,129.41,0,0,0,0,59,0.016949
vid_0013,11/03/2026,5,2.3,0,0,0,0,86,0.011628
vid_0013,12/03/2026,4,17.65,0,0,0,0,54,0.018519
vid_0013,13/03/2026,3,8.15,0,0,1,0,58,0.034483
vid_0013,14/03/2026,4,56.9,0,0,0,0,52,0.019231
vid_0013,15/03/2026,3,9.25,0,0,0,0,69,0.014493
vid_0013,16/03/2026,4,48.1,0,0,0,0,42,0
vid_0013,17/03/2026,8,55.95,0,0,0,0,44,0.022727
vid_0013,18/03/2026,5,47.24,0,0,0,0,51,0.039216
vid_0013,19/03/2026,6,36.27,0,0,0,0,44,0.045455
vid_0013,20/03/2026,7,48.09,0,0,0,0,36,0
vid_0013,21/03/2026,9,82.36,0,0,0,0,52,0.038462
vid_0013,22/03/2026,1,0.25,0,0,0,0,49,0
vid_0013,23/03/2026,5,3.74,0,0,0,0,41,0
vid_0013,24/03/2026,5,46.64,0,0,0,0,37,0.027027
vid_0013,25/03/2026,5,2.76,0,0,0,0,51,0.039216
vid_0013,26/03/2026,2,1.26,0,0,0,0,19,0
vid_0013,27/03/2026,3,1.23,0,0,0,0,22,0
vid_0013,28/03/2026,9,31.1,0,0,0,0,17,0
vid_0013,29/03/2026,4,1.7,0,0,0,0,24,0
vid_0013,30/03/2026,9,15.03,0,0,0,0,18,0
vid_0013,31/03/2026,2,25.39,0,0,0,0,20,0
vid_0014,16/02/2026,19,218.18,0,0,1,0,120,0.116667
vid_0014,17/02/2026,19,135.61,0,0,1,0,515,0.029126
vid_0014,18/02/2026,3,35.16,0,0,0,0,140,0.007143
vid_0014,19/02/2026,13,184.37,0,0,1,2,168,0.047619
vid_0014,20/02/2026,12,168.45,0,0,0,0,148,0.040541
vid_0014,21/02/2026,21,286.18,0,0,0,0,148,0.074324
vid_0014,22/02/2026,138,1376.65,0,0,2,1,1377,0.056645
vid_0014,23/02/2026,191,2125.07,1,0,8,0,1947,0.058038
vid_0014,24/02/2026,102,1067.39,0,0,2,1,1523,0.040053
vid_0014,25/02/2026,34,517.71,0,0,0,1,398,0.037688
vid_0014,26/02/2026,32,269.08,0,0,0,0,339,0.035398
vid_0014,27/02/2026,38,542.77,0,0,0,0,315,0.057143
vid_0014,28/02/2026,45,515.37,0,1,2,0,441,0.056689
vid_0014,01/03/2026,28,284.98,0,0,0,0,327,0.045872
vid_0014,02/03/2026,28,426.06,0,0,0,0,260,0.053846
vid_0014,03/03/2026,51,778.43,0,1,0,0,470,0.057447
vid_0014,04/03/2026,59,866.48,0,0,1,0,528,0.058712
vid_0014,05/03/2026,69,1092.11,1,0,1,0,769,0.055917
vid_0014,06/03/2026,55,615.9,1,0,1,0,647,0.047913
vid_0014,07/03/2026,24,318.12,1,0,0,0,344,0.040698
vid_0014,08/03/2026,25,378.44,0,0,0,0,305,0.036066
vid_0014,09/03/2026,24,228.05,1,2,0,0,216,0.041667
vid_0014,10/03/2026,30,357.53,0,0,0,0,298,0.043624
vid_0014,11/03/2026,38,600.28,1,0,1,0,319,0.065831
vid_0014,12/03/2026,59,990.05,0,0,1,0,607,0.036244
vid_0014,13/03/2026,138,2054.28,0,0,0,0,1523,0.042022
vid_0014,14/03/2026,159,2160.87,2,1,3,0,2458,0.036615
vid_0014,15/03/2026,85,1059.63,2,0,0,0,1492,0.032842
vid_0014,16/03/2026,34,491.38,0,0,0,0,422,0.033175
vid_0014,17/03/2026,53,1043.15,0,1,1,0,330,0.042424
vid_0014,18/03/2026,45,720.18,0,0,0,0,431,0.023202
vid_0014,19/03/2026,27,471.93,0,0,-1,0,325,0.030769
vid_0014,20/03/2026,53,769.05,0,0,0,0,722,0.026316
vid_0014,21/03/2026,24,352.35,0,0,0,0,371,0.018868
vid_0014,22/03/2026,51,876.38,0,0,1,1,631,0.045959
vid_0014,23/03/2026,32,341.71,0,0,0,0,743,0.025572
vid_0014,24/03/2026,18,181.12,1,0,1,0,335,0.038806
vid_0014,25/03/2026,29,243.63,0,0,0,0,414,0.041063
vid_0014,26/03/2026,17,128.01,0,0,0,0,315,0.031746
vid_0014,27/03/2026,24,500.03,0,0,0,0,431,0.016241
vid_0014,28/03/2026,32,451.93,0,0,0,0,384,0.036458
vid_0014,29/03/2026,26,383.91,0,0,0,0,374,0.034759
vid_0014,30/03/2026,30,590.08,0,0,0,0,367,0.027248
vid_0014,31/03/2026,13,324.53,0,0,0,0,202,0.029703
vid_0015,17/03/2026,88,974.33,-1,0,2,0,1476,0.039973
vid_0015,18/03/2026,528,5592.05,0,5,4,0,10408,0.046214
vid_0015,19/03/2026,419,4746.78,1,3,3,0,7345,0.04806
vid_0015,20/03/2026,528,6362.19,5,5,3,0,7032,0.065131
vid_0015,21/03/2026,184,1922.37,5,2,2,0,3058,0.043165
vid_0015,22/03/2026,170,1975.82,0,1,1,0,3150,0.036508
vid_0015,23/03/2026,106,1245.39,1,0,2,0,2597,0.03042
vid_0015,24/03/2026,83,1221.21,0,0,0,0,2329,0.024474
vid_0015,25/03/2026,12,173.7,1,0,0,0,155,0.032258
vid_0015,26/03/2026,6,71.69,0,0,0,0,86,0.011628
vid_0015,27/03/2026,5,85.9,0,0,0,0,59,0.016949
vid_0015,28/03/2026,15,198.9,0,0,0,0,95,0.084211
vid_0015,29/03/2026,17,156.66,0,0,1,0,126,0.087302
vid_0015,30/03/2026,11,120.58,0,0,0,0,132,0.030303
vid_0016,29/03/2026,27,231.15,-1,0,0,0,663,0.025641
vid_0016,30/03/2026,3,1.59,0,0,0,0,123,0.01626
vid_0016,31/03/2026,3,0.91,0,0,0,0,55,0.018182
vid_0017,07/03/2026,72,1038.2,0,1,3,0,1281,0.029664
vid_0017,08/03/2026,53,534.14,0,0,1,0,1919,0.02345
vid_0017,09/03/2026,37,466.05,0,0,0,0,1798,0.015573
vid_0017,10/03/2026,47,685.2,0,0,0,0,2009,0.018417
vid_0017,11/03/2026,39,604.1,0,0,0,0,1855,0.015094
vid_0017,12/03/2026,36,353.74,0,0,1,0,1763,0.01418
vid_0017,13/03/2026,34,188.71,1,1,1,0,1594,0.015684
vid_0017,14/03/2026,33,525.05,0,0,0,0,1544,0.016839
vid_0017,15/03/2026,32,404.27,0,0,0,0,1713,0.014594
vid_0017,16/03/2026,23,197.41,0,0,0,0,1606,0.009963
vid_0017,17/03/2026,19,342.69,1,0,1,0,1534,0.01043
vid_0017,18/03/2026,29,231.31,0,0,0,0,2150,0.011628
vid_0017,19/03/2026,28,562.66,0,0,2,0,1969,0.011173
vid_0017,20/03/2026,26,273.42,0,0,0,1,1834,0.01036
vid_0017,21/03/2026,34,252.04,0,0,0,0,1976,0.012652
vid_0017,22/03/2026,25,364.4,1,0,0,1,1771,0.010164
vid_0017,23/03/2026,19,481.53,1,0,0,0,1652,0.009685
vid_0017,24/03/2026,25,296.35,1,0,0,0,1547,0.014221
vid_0017,25/03/2026,16,132.77,0,0,0,0,1402,0.009986
vid_0017,26/03/2026,22,112.01,0,0,0,0,1342,0.011177
vid_0017,27/03/2026,18,218.71,0,0,0,0,1252,0.011182
vid_0017,28/03/2026,19,293.43,0,0,0,0,1304,0.009202
vid_0017,29/03/2026,13,79.94,1,0,0,0,856,0.005841
vid_0017,30/03/2026,4,38.92,0,0,0,0,24,0.083333
vid_0017,31/03/2026,1,1.3,0,0,0,0,12,0
vid_0018,11/02/2026,1,0.17,0,0,0,0,0,0
vid_0018,12/02/2026,5,3.17,0,0,0,0,493,0.004057
vid_0018,13/02/2026,7,4.25,0,0,0,0,410,0.014634
vid_0018,15/02/2026,1,3.96,0,0,0,0,17,0.058824
vid_0018,18/02/2026,1,0.27,0,0,0,0,67,0.014925
vid_0018,19/02/2026,1,30.72,0,0,0,0,56,0
vid_0018,22/02/2026,1,0.21,0,0,0,0,19,0.052632
vid_0018,24/02/2026,1,0.15,0,0,0,0,20,0
vid_0018,25/02/2026,1,30.72,0,0,0,0,4,0
vid_0018,26/02/2026,1,8.09,0,0,0,0,11,0
vid_0018,27/02/2026,0,0,0,0,0,0,9,0
vid_0018,09/03/2026,1,0.29,0,0,0,0,7,0
vid_0018,10/03/2026,1,0.25,0,0,0,0,6,0
vid_0018,20/03/2026,1,24.96,0,0,0,0,8,0
vid_0018,28/03/2026,2,0.77,0,0,0,0,9,0.111111
vid_0019,06/03/2026,"1,226",280.41,0,4,23,10,1357,0.071481
vid_0019,07/03/2026,"1,784",385.68,0,2,31,19,1444,0.069252
vid_0019,08/03/2026,936,196.89,0,0,11,1,1414,0.024752
vid_0019,09/03/2026,"1,007",207.16,0,0,11,1,414,0.028986
vid_0019,10/03/2026,211,41.45,0,0,4,1,137,0.007299
vid_0019,11/03/2026,21,5.24,0,0,1,0,87,0.022989
vid_0019,12/03/2026,17,3.38,0,0,0,0,52,0.019231
vid_0019,13/03/2026,9,1.47,0,0,0,0,53,0.075472
vid_0019,14/03/2026,7,2.4,0,0,0,0,61,0.016393
vid_0019,15/03/2026,13,2.22,0,0,0,0,54,0.037037
vid_0019,16/03/2026,5,1.07,0,0,1,0,16,0.0625
vid_0019,17/03/2026,5,1.12,0,0,0,0,22,0
vid_0019,18/03/2026,2,0.16,0,0,0,0,33,0
vid_0019,19/03/2026,3,0.65,0,0,0,0,8,0.125
vid_0019,20/03/2026,0,0.09,0,0,-1,0,10,0
vid_0019,21/03/2026,3,0.55,0,0,0,0,16,0.0625
vid_0019,22/03/2026,3,0.8,0,0,0,0,14,0.142857
vid_0019,23/03/2026,1,0.11,0,0,0,0,12,0
vid_0019,24/03/2026,1,0.15,0,0,0,0,11,0
vid_0019,25/03/2026,6,1.11,0,0,1,0,23,0.086957
vid_0019,26/03/2026,0,0.05,0,0,0,0,14,0
vid_0019,27/03/2026,1,0.14,0,0,0,0,22,0
vid_0019,28/03/2026,0,0.02,0,0,0,0,17,0
vid_0019,29/03/2026,3,0.45,0,0,0,0,30,0
vid_0019,30/03/2026,1,0.37,0,0,0,0,19,0.052632
vid_0020,01/01/2026,13,249.39,0,0,0,0,417,0.014388
vid_0020,02/01/2026,7,27.57,0,0,0,0,349,0.011461
vid_0020,03/01/2026,5,151.29,0,0,0,0,323,0.006192
vid_0020,04/01/2026,13,214.34,0,0,0,0,390,0.010256
vid_0020,05/01/2026,10,50.37,0,0,0,0,355,0.011268
vid_0020,06/01/2026,7,26.91,0,0,0,0,333,0.006006
vid_0020,07/01/2026,13,193.24,0,0,0,0,314,0.006369
vid_0020,08/01/2026,8,92.13,0,0,0,0,329,0.015198
vid_0020,09/01/2026,8,71.66,0,0,1,0,330,0.006061
vid_0020,10/01/2026,10,197.04,0,0,0,0,295,0.010169
vid_0020,11/01/2026,7,38.82,0,0,0,0,293,0.006826
vid_0020,12/01/2026,4,64.73,1,0,0,0,228,0.004386
vid_0020,13/01/2026,4,0.44,0,0,0,0,243,0
vid_0020,14/01/2026,5,8.04,0,0,0,0,317,0.003155
vid_0020,15/01/2026,3,14.33,0,0,0,0,329,0.006079
vid_0020,16/01/2026,4,8.32,0,0,0,0,309,0.003236
vid_0020,17/01/2026,6,102.32,0,0,1,0,298,0.006711
vid_0020,18/01/2026,4,149.46,0,0,0,0,283,0
vid_0020,19/01/2026,3,10.9,0,0,0,0,282,0.003546
vid_0020,20/01/2026,1,0.22,0,0,0,0,303,0
vid_0020,21/01/2026,5,118.35,0,0,0,0,229,0
vid_0020,22/01/2026,3,9.37,0,0,0,0,216,0.009259
vid_0020,23/01/2026,1,0.17,0,0,0,0,231,0
vid_0020,24/01/2026,4,13.48,0,0,0,0,194,0
vid_0020,25/01/2026,2,3.83,0,0,0,0,198,0
vid_0020,26/01/2026,2,1.62,0,0,0,0,241,0
vid_0020,27/01/2026,6,126.43,0,0,0,0,234,0.008547
vid_0020,28/01/2026,4,4.39,0,0,0,0,235,0.004255
vid_0020,29/01/2026,8,121.3,0,0,0,0,197,0.005076
vid_0020,30/01/2026,2,24.88,0,0,0,0,193,0.005181
vid_0020,31/01/2026,1,0.2,0,0,0,0,223,0.004484
vid_0020,01/02/2026,6,17.5,0,0,1,0,196,0.010204
vid_0020,02/02/2026,4,24.15,0,0,0,0,204,0.009804
vid_0020,03/02/2026,4,42.03,0,0,1,0,179,0.01676
vid_0020,04/02/2026,1,50.35,0,0,1,0,186,0.005376
vid_0020,05/02/2026,1,6.71,0,0,0,0,174,0.005747
vid_0020,06/02/2026,4,72.89,0,0,0,0,237,0.008439
vid_0020,07/02/2026,5,106.33,0,0,0,0,217,0.023041
vid_0020,08/02/2026,5,75.93,0,0,0,0,197,0.020305
vid_0020,09/02/2026,2,29.51,0,0,0,0,251,0.003984
vid_0020,10/02/2026,2,0.21,0,0,0,0,290,0.003448
vid_0020,11/02/2026,5,25.51,0,0,0,0,241,0.004149
vid_0020,12/02/2026,6,147.7,0,0,0,1,171,0.011696
vid_0020,13/02/2026,2,1.96,0,0,0,0,165,0.006061
vid_0020,14/02/2026,1,8.05,0,0,0,0,162,0.006173
vid_0020,15/02/2026,6,59.02,0,0,0,0,146,0.020548
vid_0020,16/02/2026,4,8.77,0,0,0,0,132,0.015152
vid_0020,17/02/2026,7,114.83,0,0,0,1,134,0.007463
vid_0020,18/02/2026,4,2.13,0,0,0,1,173,0.00578
vid_0020,19/02/2026,5,157.97,0,0,0,1,168,0.011905
vid_0020,20/02/2026,6,90.77,0,0,0,0,173,0.011561
vid_0020,21/02/2026,6,0.62,0,0,0,0,154,0.006494
vid_0020,22/02/2026,5,59.01,0,0,0,0,161,0.018634
vid_0020,23/02/2026,6,237.76,0,0,0,0,188,0.005319
vid_0020,24/02/2026,4,53.97,0,0,0,0,178,0.016854
vid_0020,25/02/2026,2,57.25,0,0,0,0,206,0.004854
vid_0020,26/02/2026,6,183.25,0,0,1,0,187,0.016043
vid_0020,27/02/2026,11,118.23,0,0,0,0,187,0.026738
vid_0020,28/02/2026,7,153.37,0,0,0,1,164,0.012195
vid_0020,01/03/2026,6,73.53,0,0,0,0,394,0.007614
vid_0020,02/03/2026,4,86.71,0,0,0,0,145,0.013793
vid_0020,03/03/2026,6,148.18,0,0,0,1,137,0.021898
vid_0020,04/03/2026,7,32.19,0,0,0,0,148,0.02027
vid_0020,05/03/2026,6,186.32,0,0,0,0,130,0.007692
vid_0020,06/03/2026,3,50.25,0,0,1,0,142,0.007042
vid_0020,07/03/2026,7,33.61,0,0,0,0,170,0.041176
vid_0020,08/03/2026,5,79.52,0,0,0,0,130,0.007692
vid_0020,09/03/2026,14,171.94,0,0,1,0,118,0.050847
vid_0020,10/03/2026,6,98.68,0,0,0,0,133,0.015038
vid_0020,11/03/2026,8,153.52,0,0,0,0,112,0.035714
vid_0020,12/03/2026,12,143.49,0,0,1,4,148,0.033784
vid_0020,13/03/2026,5,34.37,0,0,0,0,96,0
vid_0020,14/03/2026,5,87.07,0,0,0,0,161,0.006211
vid_0020,15/03/2026,2,11.07,0,0,0,0,105,0.009524
vid_0020,16/03/2026,9,194.96,0,0,0,0,102,0.029412
vid_0020,17/03/2026,11,218.66,1,0,1,0,108,0.037037
vid_0020,18/03/2026,18,305.01,0,0,0,0,105,0.066667
vid_0020,19/03/2026,11,316.53,0,0,0,0,296,0.013514
vid_0020,20/03/2026,4,49.78,0,0,0,0,159,0.018868
vid_0020,21/03/2026,5,145.35,0,0,0,0,117,0.017094
vid_0020,22/03/2026,8,272.25,0,0,0,0,205,0.014634
vid_0020,23/03/2026,7,98.24,0,0,0,0,145,0.027586
vid_0020,24/03/2026,6,189.1,0,0,0,0,120,0
vid_0020,25/03/2026,7,75.68,0,0,0,0,128,0.039063
vid_0020,26/03/2026,5,51.88,0,0,0,0,124,0.024194
vid_0020,27/03/2026,3,27.4,0,0,0,0,132,0.022727
vid_0020,28/03/2026,1,1.28,0,0,0,0,138,0.007246
vid_0020,29/03/2026,7,113.47,0,0,0,0,126,0.02381
vid_0020,30/03/2026,4,62.54,0,0,0,0,105,0.009524
vid_0020,31/03/2026,5,101.59,0,0,0,0,126,0.02381
vid_0021,03/01/2026,"6,709",324753.92,15,4,74,8,98723,0.049786
vid_0021,04/01/2026,"3,819",197664.36,16,2,45,0,57557,0.044026
vid_0021,05/01/2026,"2,008",105810.07,2,0,31,1,28908,0.046804
vid_0021,06/01/2026,"1,208",59812.69,2,0,8,0,17140,0.045158
vid_0021,07/01/2026,921,44087.81,3,0,9,2,12478,0.047844
vid_0021,08/01/2026,"1,106",59061.53,4,0,15,0,14105,0.055654
vid_0021,09/01/2026,"1,221",64439.5,3,0,7,0,16523,0.049809
vid_0021,10/01/2026,986,51850,4,0,9,0,12715,0.051278
vid_0021,11/01/2026,856,41992.36,3,0,5,0,11197,0.052068
vid_0021,12/01/2026,"1,055",49036.56,1,0,8,2,13906,0.050266
vid_0021,13/01/2026,671,33291.93,1,0,5,0,7719,0.053893
vid_0021,14/01/2026,807,40358.69,2,0,2,0,10073,0.055793
vid_0021,15/01/2026,"1,129",61923.1,1,0,6,1,13085,0.060604
vid_0021,16/01/2026,"1,197",62596.27,3,0,7,0,16711,0.047933
vid_0021,17/01/2026,"1,267",68611.4,3,0,7,0,16637,0.049408
vid_0021,18/01/2026,"1,136",61737.56,5,0,10,0,16657,0.045626
vid_0021,19/01/2026,"1,062",58006.79,5,0,6,3,16297,0.047125
vid_0021,20/01/2026,"1,339",65804.2,4,0,17,1,19854,0.044777
vid_0021,21/01/2026,868,43225.63,1,0,6,0,12569,0.045588
vid_0021,22/01/2026,"1,125",58980.44,2,0,8,0,17509,0.043806
vid_0021,23/01/2026,940,51707.07,1,2,5,1,15624,0.042499
vid_0021,24/01/2026,650,33800.93,3,0,5,0,10136,0.040253
vid_0021,25/01/2026,734,36666.05,1,0,6,1,12324,0.03903
vid_0021,26/01/2026,416,22153.44,1,0,4,1,6145,0.041334
vid_0021,27/01/2026,577,35813.48,0,1,3,0,8512,0.045935
vid_0021,28/01/2026,842,47376.3,1,1,5,1,11446,0.051022
vid_0021,29/01/2026,583,32056.8,0,0,4,1,8054,0.046561
vid_0021,30/01/2026,581,28623.22,1,0,4,0,8874,0.045639
vid_0021,31/01/2026,435,24210.93,1,0,5,1,6961,0.039362
vid_0021,01/02/2026,524,30411.34,0,1,5,1,7160,0.046229
vid_0021,02/02/2026,439,24542.96,1,0,1,0,6822,0.039285
vid_0021,03/02/2026,509,30690.65,0,1,3,0,7824,0.039622
vid_0021,04/02/2026,613,34170.39,2,0,4,0,9751,0.044918
vid_0021,05/02/2026,437,22097.8,1,0,0,1,6598,0.041679
vid_0021,06/02/2026,612,28200.19,3,0,8,0,9840,0.043191
vid_0021,07/02/2026,766,41889.58,3,0,4,0,12021,0.043757
vid_0021,08/02/2026,676,35043.79,2,0,8,1,10048,0.042496
vid_0021,09/02/2026,379,21483.75,0,0,3,0,6587,0.040686
vid_0021,10/02/2026,314,15172.27,0,0,3,1,5497,0.041477
vid_0021,11/02/2026,291,14003.68,0,0,3,0,4163,0.047081
vid_0021,12/02/2026,295,14091.71,0,0,1,0,3586,0.05159
vid_0021,13/02/2026,300,13271.4,2,0,1,0,3780,0.047884
